country,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,gfw_forest_carbon_gross_emissions_2001__Mg_CO2e,gfw_forest_carbon_gross_emissions_2002__Mg_CO2e,gfw_forest_carbon_gross_emissions_2003__Mg_CO2e,gfw_forest_carbon_gross_emissions_2004__Mg_CO2e,gfw_forest_carbon_gross_emissions_2005__Mg_CO2e,gfw_forest_carbon_gross_emissions_2006__Mg_CO2e,gfw_forest_carbon_gross_emissions_2007__Mg_CO2e,gfw_forest_carbon_gross_emissions_2008__Mg_CO2e,gfw_forest_carbon_gross_emissions_2009__Mg_CO2e,gfw_forest_carbon_gross_emissions_2010__Mg_CO2e,gfw_forest_carbon_gross_emissions_2011__Mg_CO2e,gfw_forest_carbon_gross_emissions_2012__Mg_CO2e,gfw_forest_carbon_gross_emissions_2013__Mg_CO2e,gfw_forest_carbon_gross_emissions_2014__Mg_CO2e,gfw_forest_carbon_gross_emissions_2015__Mg_CO2e,gfw_forest_carbon_gross_emissions_2016__Mg_CO2e,gfw_forest_carbon_gross_emissions_2017__Mg_CO2e,gfw_forest_carbon_gross_emissions_2018__Mg_CO2e,gfw_forest_carbon_gross_emissions_2019__Mg_CO2e,gfw_forest_carbon_gross_emissions_2020__Mg_CO2e,gfw_forest_carbon_gross_emissions_2021__Mg_CO2e,gfw_forest_carbon_gross_emissions_2022__Mg_CO2e,gfw_forest_carbon_gross_emissions_2023__Mg_CO2e,gfw_forest_carbon_gross_emissions_2024__Mg_CO2e
North Korea,50,4093562,207499100,250,3011924,19275756,-16263832,2544179.0,1227347.0,1781666.0,2554676.0,3476605.0,3323259.0,3349301.0,4633392.0,3256872.0,5127402.0,1272493.0,4710143.0,1343796.0,2741611.0,1655305.0,2948067.0,2341858.0,2067212.0,5000173.0,3702131.0,3970278.0,2663126.0,3127184.0,3468079.0
North Korea,75,917015,54041750,304,976912,4879675,-3902766,1097304.0,473045.0,718765.0,928644.0,1170464.0,1503817.0,1240288.0,1636070.0,1220541.0,1756448.0,636774.0,1636733.0,370163.0,709618.0,341546.0,806205.0,727892.0,540488.0,950715.0,837032.0,1104428.0,785785.0,985097.0,1268002.0
Norway,30,11739515,444469768,132,11494211,54031319,-42537109,4566933.0,5665781.0,3184632.0,7362961.0,5553494.0,9307044.0,7522835.0,8321458.0,5886205.0,10075818.0,8297263.0,7747251.0,8396522.0,10114063.0,9746642.0,16284576.0,15924513.0,16709749.0,18562723.0,19587953.0,18896799.0,20189520.0,17637784.0,20318546.0
Norway,50,9807522,390429987,142,11295201,45394738,-34099537,4527927.0,5625591.0,3162867.0,7279416.0,5511916.0,9228975.0,7478158.0,8267855.0,5847824.0,10026908.0,8269552.0,7679589.0,8225514.0,9926788.0,9579791.0,15914048.0,15550251.0,16282073.0,18191976.0,19091740.0,18496292.0,19752537.0,17271558.0,19895666.0
Norway,75,6246630,271046624,158,10033187,29123439,-19090252,4195930.0,5264785.0,2991203.0,6810303.0,5248409.0,8699009.0,7129993.0,7884288.0,5575948.0,9598130.0,8040506.0,7322737.0,7151527.0,8669241.0,8477204.0,13755886.0,13347095.0,13916929.0,15734502.0,16033634.0,15832790.0,16993393.0,14937919.0,17185117.0
Oman,30,0,25,70,1,2971,-2969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Oman,50,0,22,77,0,2971,-2970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Oman,75,0,8,110,0,2971,-2970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Pakistan,30,681137,55015545,402,114934,1871296,-1756362,63629.0,110695.0,231357.0,322506.0,224289.0,326644.0,266686.0,312934.0,218916.0,174207.0,128354.0,76324.0,23284.0,15039.0,1075.0,0.0,36267.0,23190.0,30427.0,24753.0,20098.0,17598.0,59030.0,51105.0
Pakistan,50,471768,41882048,446,103009,1434743,-1331733,58974.0,99954.0,212676.0,300949.0,203068.0,293452.0,240440.0,287395.0,199836.0,161450.0,117788.0,66330.0,14499.0,10869.0,747.0,0.0,31045.0,18746.0,25281.0,20652.0,15411.0,12877.0,42685.0,37088.0
Pakistan,75,244635,24809894,516,66696,1015763,-949067,38997.0,72047.0,149000.0,213813.0,124030.0,177242.0,142881.0,196780.0,125051.0,113311.0,84364.0,47691.0,5560.0,5335.0,174.0,0.0,15997.0,7821.0,13160.0,9870.0,5014.0,7107.0,23945.0,21514.0
Palestine,30,615,27026,175,275,5338,-5063,514.0,419.0,333.0,309.0,97.0,196.0,335.0,964.0,315.0,321.0,67.0,89.0,98.0,336.0,34.0,6.0,476.0,549.0,96.0,84.0,0.0,0.0,213.0,731.0
Palestine,50,273,13089,191,147,4232,-4086,380.0,128.0,120.0,136.0,18.0,74.0,176.0,799.0,114.0,315.0,36.0,26.0,23.0,9.0,0.0,6.0,113.0,301.0,96.0,0.0,0.0,0.0,136.0,529.0
Palestine,75,73,3897,215,46,3588,-3541,80.0,38.0,35.0,46.0,0.0,0.0,0.0,80.0,21.0,71.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,21.0,49.0,0.0,0.0,0.0,136.0,501.0
Panama,30,5734588,591529698,493,12628673,23417572,-10788899,9853246.0,9983547.0,5987328.0,9140172.0,6889035.0,18379998.0,11228079.0,22312632.0,20703304.0,9096380.0,13635586.0,9947971.0,8184596.0,8156682.0,6157006.0,9523527.0,18050717.0,16436282.0,19888906.0,16046862.0,14558130.0,10531532.0,15171529.0,13225114.0
Panama,50,5488680,580285004,505,12401515,22059921,-9658406,9754125.0,9854769.0,5907096.0,9023873.0,6807819.0,18081053.0,11066116.0,21977996.0,20307036.0,9026450.0,13503189.0,9804024.0,8098059.0,8024724.0,6074632.0,9403577.0,17680752.0,16069926.0,19353441.0,15688190.0,14226552.0,10295891.0,14701369.0,12905705.0
Panama,75,5002680,552167682,524,11569134,19540727,-7971593,9278798.0,9106873.0,5478890.0,8464297.0,6488306.0,16704730.0,10252459.0,20632070.0,18773446.0,8707578.0,12929994.0,9234034.0,7799113.0,7588028.0,5780838.0,8995309.0,16418063.0,14810629.0,17658486.0,14501039.0,13168465.0,9546602.0,13370636.0,11970513.0
Papua New Guinea,30,42920264,6377171603,642,60948758,103016258,-42067501,26106381.0,39429437.0,24083349.0,42553202.0,28287844.0,41757069.0,37029112.0,53152010.0,36285219.0,51889884.0,40698285.0,57983378.0,44452081.0,80523355.0,131126561.0,119485524.0,89136120.0,90788466.0,72748149.0,59460035.0,58533194.0,110208497.0,64926900.0,62126135.0
Papua New Guinea,50,41975225,6327299511,659,60654849,99167694,-38512843,26045551.0,39321645.0,24044471.0,42395299.0,28227293.0,41671365.0,36961448.0,53025504.0,36200153.0,51788521.0,40613938.0,57873704.0,44194001.0,80158015.0,130270466.0,118467306.0,88545710.0,90474293.0,72422642.0,59213538.0,58280699.0,109694378.0,64544276.0,61282185.0
Papua New Guinea,75,39646489,6160763542,706,58816660,89662375,-30845716,25509598.0,38403825.0,23746197.0,41366908.0,27660110.0,40965946.0,36449426.0,52165949.0,35543958.0,51013614.0,40085470.0,57146635.0,42967325.0,77726357.0,124343817.0,110999145.0,85527431.0,88380539.0,70311179.0,57390310.0,56376585.0,106373820.0,62335256.0,58810415.0
Paraguay,30,24273209,869354090,246,77700249,101039165,-23338917,37588478.0,51483655.0,72701790.0,72907167.0,65024452.0,36257177.0,102229526.0,85881379.0,79339495.0,103589323.0,109527790.0,126140699.0,77850583.0,90203680.0,75504564.0,89171788.0,100403430.0,64399449.0,75677521.0,69170792.0,80151342.0,67694678.0,57738077.0,74169139.0
Paraguay,50,13982467,647931438,306,55692495,60969548,-5277050,32256367.0,44673197.0,64228333.0,64517067.0,50161140.0,27983788.0,75722051.0,63699215.0,57086025.0,78724940.0,78288349.0,88774219.0,49916632.0,53628704.0,45343739.0,58045100.0,69743858.0,35485585.0,57969074.0,47854827.0,56972608.0,47179095.0,39391000.0,48974966.0
Paraguay,75,7538799,444175078,366,37170015,34006260,3163756,23604467.0,33876078.0,46211816.0,50592464.0,35901192.0,18611303.0,49037700.0,33590722.0,28506058.0,43511542.0,48941886.0,59869450.0,37131902.0,35514125.0,27160753.0,37230193.0,50624522.0,20946835.0,42807796.0,35687193.0,41640953.0,32568167.0,25076284.0,33436970.0
Peru,30,78063555,10486926134,618,115380389,169715687,-54335300,54543255.0,50637735.0,46911083.0,64451339.0,102239102.0,57184646.0,73795211.0,84179031.0,114352175.0,92833722.0,81381727.0,174955317.0,135890695.0,130652799.0,104988206.0,144518021.0,182944603.0,134805946.0,149312950.0,178523779.0,145564258.0,152967936.0,146111889.0,165383892.0
Peru,50,76808371,10429129301,643,114674095,164395892,-49721798,54375888.0,50444495.0,46740151.0,64262853.0,101945431.0,57001302.0,73606461.0,83976028.0,114045249.0,92567810.0,81141460.0,174276318.0,135140126.0,129846358.0,104348608.0,143366957.0,181016167.0,133887162.0,148419427.0,177295180.0,144577591.0,151624738.0,144474940.0,163797576.0
Peru,75,74452238,10281696554,677,112688931,155722683,-43033751,53933690.0,49941978.0,46283881.0,63704059.0,100892201.0,56436930.0,73056309.0,83402682.0,113176464.0,91877899.0,80472767.0,172346599.0,133255197.0,127508038.0,102378284.0,139978587.0,175265784.0,131166146.0,145699479.0,173715231.0,141616209.0,148114543.0,140519542.0,159791838.0
Philippines,30,18599368,1946483799,513,38669948,96639945,-57969998,20779325.0,19356997.0,20974624.0,29863417.0,30019282.0,34607163.0,40203189.0,23724553.0,36750505.0,61507389.0,21040253.0,36942261.0,36719428.0,62610380.0,39042543.0,76805890.0,69090880.0,42765495.0,39020198.0,38981725.0,30304520.0,54071101.0,26598960.0,36298665.0
Philippines,50,17415115,1871492106,531,37949146,89580521,-51631373,20532374.0,19121046.0,20787098.0,29662830.0,29752418.0,34364220.0,39881876.0,23597544.0,36401790.0,60908361.0,20919894.0,36531598.0,36105503.0,61229658.0,38185019.0,74798364.0,67347633.0,41595051.0,38070735.0,37981643.0,29531442.0,53006359.0,25710825.0,34756227.0
Philippines,75,14110071,1610910781,567,33418961,69184757,-35765796,19138428.0,17732595.0,19544092.0,28170366.0,27869920.0,32446365.0,37476744.0,22446321.0,33805211.0,56637388.0,19927872.0,34068549.0,32366921.0,52650861.0,32101139.0,61465341.0,55858810.0,34470647.0,31835021.0,31646355.0,24773319.0,46756014.0,21070458.0,27796305.0
Poland,30,10439497,590910266,215,23687900,83717207,-60029308,5502368.0,9282885.0,9846337.0,12784117.0,27111930.0,12287971.0,19744169.0,16925794.0,16651190.0,26355064.0,21449970.0,20758949.0,13130702.0,21696376.0,16687587.0,34674364.0,39194003.0,39951389.0,33064328.0,32938218.0,34978717.0,33167858.0,36018920.0,34306363.0
Poland,50,9529738,572980265,238,23194911,77019243,-53824332,5442466.0,9152499.0,9683195.0,12523850.0,26726285.0,12072022.0,19479317.0,16682811.0,16417531.0,26027645.0,21220792.0,20503921.0,12822389.0,21134099.0,16281135.0,33810329.0,38151591.0,38838468.0,32340589.0,32133103.0,34225919.0,32260016.0,35175279.0,33572616.0
Poland,75,6471970,429682959,273,18150673,53468061,-35317387,4894266.0,8040395.0,8368917.0,10726235.0,23176793.0,10406919.0,17032373.0,14533828.0,14501647.0,23264548.0,19099361.0,18091509.0,9052965.0,14988407.0,11596871.0,24741713.0,27650131.0,26792035.0,24240171.0,23795817.0,25449945.0,23849597.0,26064809.0,25256905.0
Portugal,30,2302483,124047487,263,16510255,12733631,3776624,6238825.0,8790764.0,6131924.0,14289213.0,10048989.0,12444494.0,12143042.0,11950672.0,13756169.0,16000772.0,9736562.0,17649669.0,15803649.0,21319225.0,16153237.0,30580443.0,40813489.0,31349872.0,13441808.0,22621372.0,15991336.0,16468761.0,15176846.0,17344980.0
Portugal,50,1589979,98958039,295,13732797,8957024,4775773,5462732.0,7736948.0,5340724.0,12203322.0,8931154.0,11173798.0,11009265.0,10872721.0,12600356.0,14741978.0,9054383.0,15793143.0,12963801.0,17484703.0,13067899.0,24589149.0,31820427.0,25284020.0,10362332.0,18006408.0,12635058.0,12718743.0,11909724.0,13824340.0
Portugal,75,914496,65649149,343,9324360,5412859,3911503,3811719.0,5523351.0,3834343.0,8386587.0,6481966.0,8140334.0,7936173.0,8017349.0,9415187.0,11131999.0,7154990.0,12069840.0,8389677.0,11336759.0,8331349.0,15845639.0,20131829.0,16682378.0,6342959.0,11409340.0,8261541.0,8199965.0,7738743.0,9210638.0
Republic of the Congo,30,26388421,3069454308,363,28297431,97695341,-69397911,14727545.0,13232098.0,10171923.0,7108826.0,10268920.0,12720147.0,16401976.0,9156536.0,10243938.0,25722416.0,16477829.0,18974574.0,31542740.0,42506474.0,27471454.0,59853900.0,39196492.0,38769983.0,45800154.0,40526608.0,36591675.0,38056276.0,43754621.0,69861224.0
Republic of the Congo,50,23943344,2995606267,404,26223528,79381865,-53158338,14395256.0,12933468.0,9960677.0,6783319.0,9997762.0,12417342.0,15823468.0,8520281.0,9526179.0,24469895.0,15647271.0,17896826.0,29351344.0,39457257.0,24877337.0,55957212.0,36041830.0,36356200.0,42029940.0,37241816.0,31321151.0,35034094.0,38188650.0,65136078.0
Republic of the Congo,75,21417585,2835754423,491,18053801,63836994,-45783193,11756531.0,10620789.0,8473036.0,4746094.0,7895327.0,10211401.0,11694102.0,5962668.0,6887848.0,18494041.0,12148653.0,13735846.0,20759744.0,28195660.0,15991440.0,39973781.0,23854146.0,23244494.0,28080177.0,23879896.0,17821408.0,23606940.0,21969800.0,43287411.0
Romania,30,7915160,545013407,282,9183214,71809984,-62626770,6779037.0,6646008.0,3769051.0,7775184.0,8425058.0,5778514.0,16573331.0,8069908.0,7425720.0,8341960.0,8108246.0,14218449.0,5917403.0,9278622.0,5437696.0,11920183.0,9967165.0,10346541.0,6624843.0,15394682.0,8111700.0,9157701.0,14598238.0,11731901.0
Romania,50,7383115,532222755,316,9119062,67724487,-58605425,6761449.0,6615264.0,3749703.0,7745462.0,8396056.0,5754064.0,16469255.0,8040993.0,7392140.0,8319757.0,8060097.0,14092599.0,5842763.0,9180951.0,5390256.0,11825635.0,9863531.0,10280082.0,6571292.0,15299796.0,8048433.0,9065672.0,14477789.0,11614448.0
Romania,75,6284177,480809353,339,8667061,58561535,-49894472,6623592.0,6371442.0,3606772.0,7534139.0,8199017.0,5596989.0,15793032.0,7859936.0,7153853.0,8149227.0,7808323.0,13458832.0,5336949.0,8494832.0,4991210.0,11147063.0,9177793.0,9694892.0,6121729.0,14565095.0,7537550.0,8433576.0,13535783.0,10817848.0
Russia,30,761226509,29040851400,203,624226647,1998130931,-1373904282,295423570.0,364215604.0,388617247.0,577999413.0,332079204.0,386748261.0,442230296.0,506956245.0,416266680.0,419105115.0,556508306.0,916106215.0,836566178.0,666007115.0,442670469.0,844185715.0,993387228.0,1109955371.0,599855140.0,821908870.0,884287029.0,711745212.0,654995100.0,813619967.0
Russia,50,601267948,26086026360,227,542164852,1629060769,-1086895916,254114997.0,313322956.0,328002371.0,502503070.0,312196635.0,359809092.0,419227589.0,467953532.0,382199705.0,387710645.0,510359811.0,824567423.0,724475470.0,555514970.0,392064006.0,715131051.0,918121194.0,961726572.0,517190918.0,652307071.0,696727255.0,610910634.0,555229278.0,650590226.0
Russia,75,330492050,17428359167,264,380444489,956697238,-576252750,178323900.0,205576115.0,208072517.0,361916345.0,261695339.0,285120626.0,350614249.0,366861017.0,316436253.0,327027369.0,427504804.0,617127867.0,475601815.0,352371472.0,277161554.0,448868410.0,671598351.0,675106197.0,360327933.0,434465061.0,389398564.0,384335010.0,369219484.0,385937484.0
Rwanda,30,497955,30920496,284,1490404,4912641,-3422237,606078.0,327542.0,436047.0,454975.0,362547.0,330207.0,645365.0,560294.0,730636.0,1235343.0,540162.0,611261.0,1450537.0,1909620.0,1619678.0,2081850.0,2030917.0,3486762.0,2154476.0,2607037.0,2755179.0,2476342.0,2920440.0,3436393.0
Rwanda,50,204431,19484665,401,920245,1912800,-992555,507246.0,229060.0,340044.0,340990.0,271633.0,237704.0,457115.0,418922.0,568675.0,842670.0,426446.0,409483.0,731084.0,1123339.0,1016662.0,1343167.0,1148019.0,2137913.0,1336507.0,1605028.0,1686584.0,1343540.0,1671046.0,1893030.0
Rwanda,75,87913,10984965,571,403029,702982,-299952,256070.0,94106.0,151055.0,137070.0,113640.0,91817.0,173035.0,192401.0,252962.0,320210.0,175051.0,149157.0,253464.0,461510.0,429479.0,535670.0,510549.0,884278.0,612933.0,723052.0,856398.0,590678.0,779991.0,928139.0
Réunion,30,170474,15770174,347,113596,11137,102459,17148.0,252415.0,70633.0,0.0,127820.0,353200.0,0.0,7506.0,103813.0,120326.0,272149.0,396056.0,695006.0,303735.0,2935.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Réunion,50,131488,13468618,390,92447,8306,84143,16650.0,235576.0,65182.0,0.0,121943.0,339069.0,0.0,7095.0,98998.0,113544.0,242119.0,330856.0,427578.0,216560.0,729.0,2837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Réunion,75,74202,8745978,466,42699,3174,39526,10275.0,88889.0,17874.0,0.0,85676.0,234184.0,0.0,3505.0,68855.0,69288.0,102123.0,129924.0,110030.0,103435.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint-Barthélemy,30,621,28572,46,20,3890,-3870,0.0,0.0,0.0,34.0,16.0,0.0,0.0,44.0,0.0,86.0,0.0,46.0,128.0,84.0,22.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint-Barthélemy,50,484,22812,47,16,3048,-3032,0.0,0.0,0.0,34.0,16.0,0.0,0.0,44.0,0.0,86.0,0.0,46.0,77.0,57.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint-Barthélemy,75,307,15481,50,10,1967,-1957,0.0,0.0,0.0,34.0,0.0,0.0,0.0,23.0,0.0,21.0,0.0,46.0,52.0,30.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,30,7,288,42,1,11706,-11705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,50,7,286,42,1,11705,-11705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,75,0,0,0,1,11702,-11701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,30,39568,1627167,208,88063,3589700,-3501638,40931.0,99579.0,14659.0,45063.0,53836.0,18911.0,70019.0,90326.0,58058.0,57564.0,40320.0,29143.0,183404.0,130064.0,101313.0,93343.0,147741.0,98756.0,80136.0,225622.0,90194.0,121651.0,107996.0,114873.0
Senegal,50,2065,102248,222,36934,3534372,-3497438,26087.0,68767.0,6994.0,20976.0,42361.0,10044.0,30198.0,33625.0,19997.0,22986.0,16738.0,10246.0,93658.0,51192.0,29443.0,30981.0,53744.0,27115.0,12413.0,35103.0,47689.0,49313.0,69699.0,77051.0
Senegal,75,51,3308,193,30588,3532611,-3502022,21146.0,53260.0,4281.0,8404.0,33438.0,7064.0,21202.0,9459.0,13231.0,13669.0,7675.0,6646.0,89194.0,48526.0,26633.0,27457.0,47879.0,23630.0,10085.0,25576.0,44622.0,46636.0,68824.0,75591.0
Serbia,30,2730305,204241562,346,1613110,23562128,-21949016,940083.0,446749.0,360255.0,1112067.0,660796.0,829721.0,902033.0,1403491.0,1159024.0,1127905.0,1054873.0,1548304.0,1225741.0,2183014.0,1386104.0,2378942.0,1767371.0,2091187.0,2052587.0,2666264.0,2135477.0,2450752.0,4428608.0,2403300.0
Serbia,50,2504398,198291873,371,1591616,21743637,-20152020,936437.0,444698.0,358840.0,1107119.0,657958.0,825529.0,893763.0,1390700.0,1155192.0,1124570.0,1047822.0,1524237.0,1198878.0,2149375.0,1368995.0,2348555.0,1733759.0,2058302.0,2017276.0,2630792.0,2106393.0,2413833.0,4353822.0,2351936.0
Serbia,75,1918042,165844262,409,1408222,16946962,-15538742,908869.0,429928.0,349075.0,1074239.0,641243.0,801345.0,854535.0,1322678.0,1126197.0,1099315.0,1014078.0,1436178.0,1006629.0,1859667.0,1167031.0,2020551.0,1432161.0,1754343.0,1696968.0,2291560.0,1789779.0,2045369.0,3681403.0,1994173.0
Sierra Leone,30,5617880,329703172,345,44916971,35904578,9012393,7790305.0,5945866.0,3842980.0,1767383.0,2976562.0,12664690.0,10150775.0,9968793.0,14453209.0,4211311.0,15942022.0,7652798.0,77127588.0,74355289.0,111084557.0,84434248.0,115633850.0,95499974.0,91245673.0,80918307.0,59589028.0,64201353.0,53116012.0,73434740.0
Sierra Leone,50,3589288,229830894,397,35492743,25836709,9656034,7270058.0,5548062.0,3532046.0,1602642.0,2646841.0,11365141.0,9431376.0,9372285.0,13388938.0,3922712.0,14062813.0,6515145.0,61995204.0,56773905.0,85255699.0,64617863.0,91537796.0,74013800.0,70481937.0,62246649.0,47169119.0,50885838.0,41740597.0,56449365.0
Sierra Leone,75,242583,26161701,643,3400129,5398299,-1998169,3824264.0,2178240.0,1456812.0,571587.0,927664.0,4191704.0,3477944.0,3649706.0,4148239.0,1208539.0,4359037.0,687444.0,3977960.0,3278147.0,5682189.0,4592156.0,6057857.0,4486462.0,3356150.0,3257831.0,3931864.0,4222032.0,3699374.0,4379906.0
Slovakia,30,2396835,185704907,328,5351321,21112586,-15761266,1547799.0,1741096.0,1579602.0,2053636.0,11788640.0,3598699.0,4440673.0,6309194.0,5240115.0,8312315.0,5488008.0,4596424.0,2587920.0,8628068.0,2714916.0,9059955.0,7672600.0,9969839.0,6113176.0,6993846.0,3670178.0,3208152.0,6198587.0,4918266.0
Slovakia,50,2298120,183217700,346,5328579,20270780,-14942200,1542889.0,1735427.0,1572911.0,2045923.0,11742261.0,3586766.0,4422285.0,6283192.0,5223385.0,8286212.0,5467471.0,4575092.0,2569391.0,8583357.0,2696759.0,9026136.0,7636992.0,9935530.0,6088479.0,6965661.0,3651460.0,3186456.0,6166899.0,4894989.0
Slovakia,75,2016783,168878535,369,5099786,17909225,-12809440,1482999.0,1666619.0,1494843.0,1959130.0,11214046.0,3457738.0,4201224.0,6002629.0,5055996.0,8017782.0,5236806.0,4382341.0,2395728.0,8163101.0,2534734.0,8640755.0,7286169.0,9559384.0,5820212.0,6700441.0,3509595.0,3031474.0,5900212.0,4680900.0
Slovenia,30,1291918,111707332,333,1466610,12802694,-11336085,266201.0,321305.0,221897.0,582648.0,923123.0,593518.0,996599.0,945284.0,1042704.0,751774.0,761423.0,444338.0,327819.0,3052206.0,580838.0,3149557.0,2890812.0,4893792.0,2012791.0,2334209.0,1345117.0,1493976.0,2878525.0,2388153.0
Slovenia,50,1245580,110231212,347,1455810,12316519,-10860710,263596.0,318394.0,219451.0,576358.0,908649.0,586218.0,988285.0,935264.0,1034294.0,747093.0,756081.0,435611.0,321091.0,3041812.0,576019.0,3137336.0,2871442.0,4878764.0,1999556.0,2320008.0,1329177.0,1471663.0,2854226.0,2369027.0
Slovenia,75,1115284,103267380,366,1385704,10999922,-9614216,238347.0,295468.0,197052.0,538223.0,831344.0,540927.0,908538.0,868761.0,968574.0,709327.0,712041.0,391442.0,288471.0,2973074.0,553081.0,3058582.0,2769220.0,4752107.0,1902902.0,2232909.0,1245616.0,1324220.0,2702146.0,2254533.0
Solomon Islands,30,2741593,406620658,619,7378427,7911606,-533179,1626322.0,2884713.0,1732692.0,2631458.0,4834251.0,3769178.0,4216469.0,5973751.0,4285457.0,4636182.0,4185212.0,6418842.0,6828955.0,12230373.0,11058276.0,13100637.0,14663084.0,13381405.0,12272076.0,11023281.0,9061023.0,10756719.0,7209361.0,8302538.0
Solomon Islands,50,2731791,406083491,624,7371529,7862165,-490635,1625893.0,2883274.0,1731650.0,2630914.0,4832471.0,3767892.0,4215222.0,5972136.0,4283433.0,4634182.0,4183268.0,6415009.0,6819235.0,12211510.0,11044730.0,13078966.0,14651147.0,13371331.0,12261891.0,11015515.0,9052561.0,10745620.0,7197333.0,8291530.0
Solomon Islands,75,2687645,402780019,632,7316232,7650762,-334530,1618961.0,2868684.0,1721498.0,2619629.0,4806647.0,3751706.0,4199029.0,5950092.0,4256372.0,4607696.0,4162771.0,6381981.0,6754373.0,12064684.0,10927084.0,12931782.0,14559336.0,13301799.0,12170044.0,10946537.0,8986471.0,10645684.0,7133542.0,8223184.0
Somalia,30,87128,2390712,136,44250,253940,-209690,81120.0,54351.0,25718.0,45912.0,53217.0,25204.0,54923.0,53270.0,70037.0,34907.0,43881.0,39361.0,64277.0,25729.0,13775.0,18833.0,67293.0,10053.0,81083.0,36186.0,45035.0,38945.0,34553.0,44363.0
Somalia,50,15648,594566,198,20614,91879,-71265,48023.0,28418.0,16008.0,21837.0,14273.0,12627.0,20998.0,23228.0,38974.0,23241.0,25993.0,15758.0,24902.0,8401.0,5586.0,7545.0,33144.0,4328.0,39851.0,11372.0,17729.0,14343.0,11956.0,26208.0
Somalia,75,1090,48192,219,4763,61063,-56299,19273.0,6726.0,5056.0,4961.0,2171.0,1852.0,2895.0,1880.0,5468.0,6405.0,5076.0,2412.0,3731.0,1270.0,427.0,876.0,2737.0,217.0,2657.0,2210.0,6905.0,6820.0,7438.0,14848.0
South Africa,30,5983121,403715292,370,43562934,34033895,9529038,37409394.0,23601961.0,50154707.0,39024128.0,63681481.0,62185421.0,26681516.0,54729857.0,44650406.0,41182788.0,48164026.0,61445473.0,35464043.0,46389525.0,44379630.0,50483922.0,58266072.0,43120900.0,45498435.0,40495035.0,42062594.0,33613668.0,25806448.0,27019001.0
South Africa,50,3163005,281636299,497,37911448,22435794,15475654,35416227.0,22459111.0,48023029.0,36990147.0,60948898.0,59146094.0,24867937.0,51891410.0,42510558.0,39075671.0,45445115.0,56726544.0,28726470.0,36934362.0,35530350.0,39274039.0,45784999.0,33412337.0,34333972.0,30822762.0,33603136.0,26724786.0,20438208.0,20788567.0
South Africa,75,1082118,130213245,684,23016769,11263452,11753317,20376187.0,12717974.0,28936017.0,22235130.0,41615958.0,39749843.0,15886343.0,35445500.0,30213463.0,27668633.0,31557708.0,38515753.0,16061960.0,20263141.0,19492293.0,20884868.0,24917714.0,17241611.0,15242569.0,14087137.0,19191475.0,15890017.0,12484354.0,11726782.0
South Korea,30,5368013,278452331,229,4851060,24580199,-19729137,1413778.0,1225319.0,1025769.0,3212740.0,2518943.0,3067472.0,2403550.0,4409451.0,5094753.0,4978254.0,4029461.0,5611613.0,2972739.0,4455622.0,5967721.0,7822462.0,7324163.0,7761303.0,6957976.0,6744730.0,6056834.0,8228664.0,7437648.0,5704490.0
