country,threshold,driver,year,tc_loss_ha
Argentina,30,Wildfire,2017,8811.0
Argentina,30,Wildfire,2018,4536.0
Argentina,30,Wildfire,2019,3330.0
Argentina,30,Wildfire,2020,29286.0
Argentina,30,Wildfire,2021,25567.0
Argentina,30,Wildfire,2022,30077.0
Argentina,30,Wildfire,2023,18927.0
Argentina,30,Wildfire,2024,36956.0
Australia,30,Hard commodities,2001,927.0
Australia,30,Hard commodities,2002,1048.0
Australia,30,Hard commodities,2003,1466.0
Australia,30,Hard commodities,2004,1718.0
Australia,30,Hard commodities,2005,2257.0
Australia,30,Hard commodities,2006,2540.0
Australia,30,Hard commodities,2007,3545.0
Australia,30,Hard commodities,2008,3065.0
Australia,30,Hard commodities,2009,2513.0
Australia,30,Hard commodities,2010,3214.0
Australia,30,Hard commodities,2011,2854.0
Australia,30,Hard commodities,2012,2244.0
Australia,30,Hard commodities,2013,2312.0
Australia,30,Hard commodities,2014,2242.0
Australia,30,Hard commodities,2015,2092.0
Australia,30,Hard commodities,2016,4198.0
Australia,30,Hard commodities,2017,3429.0
Australia,30,Hard commodities,2018,2011.0
Australia,30,Hard commodities,2019,2279.0
Australia,30,Hard commodities,2020,2481.0
Australia,30,Hard commodities,2021,1806.0
Australia,30,Hard commodities,2022,2282.0
Australia,30,Hard commodities,2023,2303.0
Australia,30,Hard commodities,2024,1468.0
Australia,30,Logging,2001,43917.0
Australia,30,Logging,2002,51887.0
Australia,30,Logging,2003,70493.0
Australia,30,Logging,2004,63544.0
Australia,30,Logging,2005,62336.0
Australia,30,Logging,2006,66784.0
Australia,30,Logging,2007,92073.0
Australia,30,Logging,2008,65026.0
Australia,30,Logging,2009,74035.0
Australia,30,Logging,2010,57850.0
Australia,30,Logging,2011,60419.0
Australia,30,Logging,2012,55377.0
Australia,30,Logging,2013,53307.0
Australia,30,Logging,2014,62881.0
Australia,30,Logging,2015,58278.0
Australia,30,Logging,2016,94134.0
Australia,30,Logging,2017,82088.0
Australia,30,Logging,2018,67827.0
Australia,30,Logging,2019,74866.0
Australia,30,Logging,2020,78883.0
Australia,30,Logging,2021,56814.0
Australia,30,Logging,2022,41423.0
Australia,30,Logging,2023,32005.0
Australia,30,Logging,2024,32716.0
Australia,30,Other natural disturbances,2001,1088.0
Australia,30,Other natural disturbances,2002,1059.0
Australia,30,Other natural disturbances,2003,1794.0
Australia,30,Other natural disturbances,2004,1200.0
Australia,30,Other natural disturbances,2005,1849.0
Australia,30,Other natural disturbances,2006,1892.0
Australia,30,Other natural disturbances,2007,2790.0
Australia,30,Other natural disturbances,2008,1270.0
Australia,30,Other natural disturbances,2009,2261.0
Australia,30,Other natural disturbances,2010,1206.0
Australia,30,Other natural disturbances,2011,4844.0
Australia,30,Other natural disturbances,2012,1526.0
Australia,30,Other natural disturbances,2013,1979.0
Australia,30,Other natural disturbances,2014,2034.0
Australia,30,Other natural disturbances,2015,1324.0
Australia,30,Other natural disturbances,2016,1372.0
Australia,30,Other natural disturbances,2017,1140.0
Australia,30,Other natural disturbances,2018,1087.0
Australia,30,Other natural disturbances,2019,3460.0
Australia,30,Other natural disturbances,2020,1059.0
Australia,30,Other natural disturbances,2021,580.0
Australia,30,Other natural disturbances,2022,480.0
Australia,30,Other natural disturbances,2023,123.0
Australia,30,Other natural disturbances,2024,564.0
Australia,30,Permanent agriculture,2001,8141.0
Australia,30,Permanent agriculture,2002,11718.0
Australia,30,Permanent agriculture,2003,17005.0
Australia,30,Permanent agriculture,2004,14450.0
Australia,30,Permanent agriculture,2005,13446.0
Australia,30,Permanent agriculture,2006,15154.0
Australia,30,Permanent agriculture,2007,15890.0
Australia,30,Permanent agriculture,2008,12802.0
Australia,30,Permanent agriculture,2009,13851.0
Australia,30,Permanent agriculture,2010,8936.0
Australia,30,Permanent agriculture,2011,9330.0
Australia,30,Permanent agriculture,2012,10697.0
Australia,30,Permanent agriculture,2013,7937.0
Australia,30,Permanent agriculture,2014,14276.0
Australia,30,Permanent agriculture,2015,8940.0
Australia,30,Permanent agriculture,2016,15537.0
Australia,30,Permanent agriculture,2017,11413.0
Australia,30,Permanent agriculture,2018,8932.0
Australia,30,Permanent agriculture,2019,12096.0
Australia,30,Permanent agriculture,2020,8020.0
Australia,30,Permanent agriculture,2021,6114.0
Australia,30,Permanent agriculture,2022,5128.0
Australia,30,Permanent agriculture,2023,5064.0
Australia,30,Permanent agriculture,2024,4652.0
Australia,30,Settlements & Infrastructure,2001,2424.0
Australia,30,Settlements & Infrastructure,2002,2851.0
Australia,30,Settlements & Infrastructure,2003,5861.0
Australia,30,Settlements & Infrastructure,2004,4405.0
Australia,30,Settlements & Infrastructure,2005,4372.0
Australia,30,Settlements & Infrastructure,2006,3710.0
Australia,30,Settlements & Infrastructure,2007,4634.0
Australia,30,Settlements & Infrastructure,2008,3909.0
Australia,30,Settlements & Infrastructure,2009,3430.0
Australia,30,Settlements & Infrastructure,2010,2652.0
Australia,30,Settlements & Infrastructure,2011,2407.0
Australia,30,Settlements & Infrastructure,2012,3573.0
Australia,30,Settlements & Infrastructure,2013,2866.0
Australia,30,Settlements & Infrastructure,2014,3104.0
Australia,30,Settlements & Infrastructure,2015,2806.0
Australia,30,Settlements & Infrastructure,2016,4180.0
Australia,30,Settlements & Infrastructure,2017,3397.0
Australia,30,Settlements & Infrastructure,2018,2202.0
Australia,30,Settlements & Infrastructure,2019,2494.0
Australia,30,Settlements & Infrastructure,2020,1825.0
Australia,30,Settlements & Infrastructure,2021,2218.0
Australia,30,Settlements & Infrastructure,2022,2168.0
Australia,30,Settlements & Infrastructure,2023,1435.0
Australia,30,Settlements & Infrastructure,2024,1237.0
Australia,30,Shifting cultivation,2001,0.0
Australia,30,Shifting cultivation,2003,1.0
Australia,30,Shifting cultivation,2004,11.0
Australia,30,Shifting cultivation,2005,2.0
Australia,30,Shifting cultivation,2006,1.0
Australia,30,Shifting cultivation,2007,9.0
Australia,30,Shifting cultivation,2008,0.0
Australia,30,Shifting cultivation,2009,2.0
Australia,30,Shifting cultivation,2010,0.0
Australia,30,Shifting cultivation,2011,7.0
Australia,30,Shifting cultivation,2012,0.0
Australia,30,Shifting cultivation,2013,8.0
Australia,30,Shifting cultivation,2014,13.0
Australia,30,Shifting cultivation,2015,0.0
Australia,30,Shifting cultivation,2016,3.0
Australia,30,Shifting cultivation,2017,4.0
Australia,30,Shifting cultivation,2018,8.0
Australia,30,Shifting cultivation,2019,1.0
Australia,30,Shifting cultivation,2020,2.0
Australia,30,Shifting cultivation,2021,0.0
Australia,30,Shifting cultivation,2022,0.0
Australia,30,Shifting cultivation,2023,3.0
Australia,30,Shifting cultivation,2024,3.0
Australia,30,Wildfire,2001,161217.0
Australia,30,Wildfire,2002,242558.0
Australia,30,Wildfire,2003,275041.0
Australia,30,Wildfire,2004,38156.0
Australia,30,Wildfire,2005,91458.0
Australia,30,Wildfire,2006,94960.0
Australia,30,Wildfire,2007,251845.0
Australia,30,Wildfire,2008,118415.0
Australia,30,Wildfire,2009,106215.0
Australia,30,Wildfire,2010,215196.0
Australia,30,Wildfire,2011,40198.0
Australia,30,Wildfire,2012,64441.0
Australia,30,Wildfire,2013,189980.0
Australia,30,Wildfire,2014,195381.0
Australia,30,Wildfire,2015,187301.0
Australia,30,Wildfire,2016,310940.0
Australia,30,Wildfire,2017,134930.0
Australia,30,Wildfire,2018,168314.0
Australia,30,Wildfire,2019,1565317.0
Australia,30,Wildfire,2020,2263470.0
Australia,30,Wildfire,2021,192986.0
Australia,30,Wildfire,2022,67148.0
Australia,30,Wildfire,2023,149672.0
Australia,30,Wildfire,2024,139860.0
Austria,30,Hard commodities,2001,24.0
Austria,30,Hard commodities,2002,29.0
Austria,30,Hard commodities,2003,59.0
Austria,30,Hard commodities,2004,46.0
Austria,30,Hard commodities,2005,87.0
Austria,30,Hard commodities,2006,44.0
Austria,30,Hard commodities,2007,102.0
Austria,30,Hard commodities,2008,77.0
Austria,30,Hard commodities,2009,99.0
Austria,30,Hard commodities,2010,63.0
Austria,30,Hard commodities,2011,70.0
Austria,30,Hard commodities,2012,41.0
Austria,30,Hard commodities,2013,45.0
Austria,30,Hard commodities,2014,35.0
Austria,30,Hard commodities,2015,24.0
Austria,30,Hard commodities,2016,73.0
Austria,30,Hard commodities,2017,79.0
Austria,30,Hard commodities,2018,57.0
Austria,30,Hard commodities,2019,70.0
Austria,30,Hard commodities,2020,59.0
Austria,30,Hard commodities,2021,49.0
Austria,30,Hard commodities,2022,54.0
Austria,30,Hard commodities,2023,64.0
Austria,30,Hard commodities,2024,81.0
Austria,30,Logging,2001,6523.0
Austria,30,Logging,2002,10205.0
Austria,30,Logging,2003,13917.0
Austria,30,Logging,2004,13704.0
Austria,30,Logging,2005,20472.0
Austria,30,Logging,2006,11959.0
Austria,30,Logging,2007,30583.0
Austria,30,Logging,2008,25951.0
Austria,30,Logging,2009,14840.0
Austria,30,Logging,2010,15644.0
Austria,30,Logging,2011,17202.0
Austria,30,Logging,2012,10418.0
Austria,30,Logging,2013,7180.0
Austria,30,Logging,2014,9229.0
Austria,30,Logging,2015,7585.0
Austria,30,Logging,2016,16295.0
Austria,30,Logging,2017,17343.0
Austria,30,Logging,2018,25555.0
Austria,30,Logging,2019,32490.0
Austria,30,Logging,2020,25125.0
Austria,30,Logging,2021,16039.0
Austria,30,Logging,2022,19286.0
Austria,30,Logging,2023,25786.0
Austria,30,Logging,2024,26447.0
Austria,30,Other natural disturbances,2001,125.0
Austria,30,Other natural disturbances,2002,297.0
Austria,30,Other natural disturbances,2003,300.0
Austria,30,Other natural disturbances,2004,402.0
Austria,30,Other natural disturbances,2005,404.0
Austria,30,Other natural disturbances,2006,187.0
Austria,30,Other natural disturbances,2007,334.0
Austria,30,Other natural disturbances,2008,352.0
Austria,30,Other natural disturbances,2009,340.0
Austria,30,Other natural disturbances,2010,409.0
Austria,30,Other natural disturbances,2011,333.0
Austria,30,Other natural disturbances,2012,248.0
Austria,30,Other natural disturbances,2013,130.0
Austria,30,Other natural disturbances,2014,200.0
Austria,30,Other natural disturbances,2015,100.0
Austria,30,Other natural disturbances,2016,386.0
Austria,30,Other natural disturbances,2017,470.0
Austria,30,Other natural disturbances,2018,290.0
Austria,30,Other natural disturbances,2019,660.0
Austria,30,Other natural disturbances,2020,388.0
Austria,30,Other natural disturbances,2021,311.0
Austria,30,Other natural disturbances,2022,229.0
Austria,30,Other natural disturbances,2023,301.0
Austria,30,Other natural disturbances,2024,514.0
Austria,30,Permanent agriculture,2001,66.0
Austria,30,Permanent agriculture,2002,67.0
Austria,30,Permanent agriculture,2003,29.0
Austria,30,Permanent agriculture,2004,73.0
Austria,30,Permanent agriculture,2005,150.0
Austria,30,Permanent agriculture,2006,65.0
Austria,30,Permanent agriculture,2007,123.0
Austria,30,Permanent agriculture,2008,100.0
Austria,30,Permanent agriculture,2009,74.0
Austria,30,Permanent agriculture,2010,125.0
Austria,30,Permanent agriculture,2011,94.0
Austria,30,Permanent agriculture,2012,70.0
Austria,30,Permanent agriculture,2013,53.0
Austria,30,Permanent agriculture,2014,58.0
Austria,30,Permanent agriculture,2015,55.0
Austria,30,Permanent agriculture,2016,66.0
Austria,30,Permanent agriculture,2017,56.0
Austria,30,Permanent agriculture,2018,49.0
Austria,30,Permanent agriculture,2019,47.0
Austria,30,Permanent agriculture,2020,19.0
Austria,30,Permanent agriculture,2021,23.0
Austria,30,Permanent agriculture,2022,23.0
Austria,30,Permanent agriculture,2023,28.0
Austria,30,Permanent agriculture,2024,19.0
Austria,30,Settlements & Infrastructure,2001,130.0
Austria,30,Settlements & Infrastructure,2002,190.0
Austria,30,Settlements & Infrastructure,2003,125.0
Austria,30,Settlements & Infrastructure,2004,265.0
Austria,30,Settlements & Infrastructure,2005,394.0
Austria,30,Settlements & Infrastructure,2006,240.0
Austria,30,Settlements & Infrastructure,2007,385.0
Austria,30,Settlements & Infrastructure,2008,323.0
Austria,30,Settlements & Infrastructure,2009,420.0
Austria,30,Settlements & Infrastructure,2010,355.0
Austria,30,Settlements & Infrastructure,2011,295.0
Austria,30,Settlements & Infrastructure,2012,287.0
Austria,30,Settlements & Infrastructure,2013,173.0
Austria,30,Settlements & Infrastructure,2014,205.0
Austria,30,Settlements & Infrastructure,2015,136.0
Austria,30,Settlements & Infrastructure,2016,309.0
Austria,30,Settlements & Infrastructure,2017,340.0
Austria,30,Settlements & Infrastructure,2018,320.0
Austria,30,Settlements & Infrastructure,2019,295.0
Austria,30,Settlements & Infrastructure,2020,268.0
Austria,30,Settlements & Infrastructure,2021,179.0
Austria,30,Settlements & Infrastructure,2022,210.0
Austria,30,Settlements & Infrastructure,2023,281.0
Austria,30,Settlements & Infrastructure,2024,303.0
Austria,30,Wildfire,2001,3.0
Austria,30,Wildfire,2002,17.0
Austria,30,Wildfire,2003,10.0
Austria,30,Wildfire,2004,7.0
Austria,30,Wildfire,2005,16.0
Austria,30,Wildfire,2006,4.0
Austria,30,Wildfire,2007,38.0
Austria,30,Wildfire,2008,13.0
Austria,30,Wildfire,2009,19.0
Austria,30,Wildfire,2010,5.0
Austria,30,Wildfire,2011,13.0
Austria,30,Wildfire,2012,3.0
Austria,30,Wildfire,2013,2.0
Austria,30,Wildfire,2014,23.0
Austria,30,Wildfire,2015,1.0
Austria,30,Wildfire,2016,4.0
Austria,30,Wildfire,2017,2.0
Austria,30,Wildfire,2018,2.0
Austria,30,Wildfire,2019,6.0
Austria,30,Wildfire,2020,1.0
Austria,30,Wildfire,2021,0.0
Austria,30,Wildfire,2022,19.0
Austria,30,Wildfire,2023,11.0
Austria,30,Wildfire,2024,61.0
Azerbaijan,30,Hard commodities,2001,6.0
Azerbaijan,30,Hard commodities,2002,9.0
Azerbaijan,30,Hard commodities,2003,9.0
Azerbaijan,30,Hard commodities,2004,12.0
Azerbaijan,30,Hard commodities,2005,6.0
Azerbaijan,30,Hard commodities,2006,7.0
Azerbaijan,30,Hard commodities,2007,7.0
Azerbaijan,30,Hard commodities,2008,3.0
Azerbaijan,30,Hard commodities,2009,35.0
Azerbaijan,30,Hard commodities,2010,52.0
Azerbaijan,30,Hard commodities,2011,10.0
Azerbaijan,30,Hard commodities,2012,22.0
Azerbaijan,30,Hard commodities,2013,12.0
Azerbaijan,30,Hard commodities,2014,6.0
Azerbaijan,30,Hard commodities,2015,0.0
Azerbaijan,30,Hard commodities,2016,2.0
Azerbaijan,30,Hard commodities,2017,6.0
Azerbaijan,30,Hard commodities,2018,0.0
Azerbaijan,30,Hard commodities,2019,5.0
Azerbaijan,30,Hard commodities,2020,0.0
Azerbaijan,30,Hard commodities,2021,47.0
Azerbaijan,30,Hard commodities,2022,122.0
Azerbaijan,30,Hard commodities,2023,241.0
Azerbaijan,30,Hard commodities,2024,82.0
Azerbaijan,30,Logging,2001,217.0
Azerbaijan,30,Logging,2002,248.0
Azerbaijan,30,Logging,2003,519.0
Azerbaijan,30,Logging,2004,197.0
Azerbaijan,30,Logging,2005,56.0
Azerbaijan,30,Logging,2006,132.0
Azerbaijan,30,Logging,2007,119.0
Azerbaijan,30,Logging,2008,98.0
Azerbaijan,30,Logging,2009,84.0
Azerbaijan,30,Logging,2010,99.0
Azerbaijan,30,Logging,2011,20.0
Azerbaijan,30,Logging,2012,98.0
Azerbaijan,30,Logging,2013,17.0
Azerbaijan,30,Logging,2014,20.0
Azerbaijan,30,Logging,2015,4.0
Azerbaijan,30,Logging,2016,2.0
Azerbaijan,30,Logging,2017,15.0
Azerbaijan,30,Logging,2018,8.0
Azerbaijan,30,Logging,2019,0.0
Azerbaijan,30,Logging,2020,3.0
Azerbaijan,30,Logging,2021,4.0
Azerbaijan,30,Logging,2022,5.0
Azerbaijan,30,Logging,2023,36.0
Azerbaijan,30,Logging,2024,26.0
Azerbaijan,30,Other natural disturbances,2001,32.0
Azerbaijan,30,Other natural disturbances,2002,36.0
Azerbaijan,30,Other natural disturbances,2003,33.0
Azerbaijan,30,Other natural disturbances,2004,20.0
Azerbaijan,30,Other natural disturbances,2005,15.0
Azerbaijan,30,Other natural disturbances,2006,44.0
Azerbaijan,30,Other natural disturbances,2007,40.0
Azerbaijan,30,Other natural disturbances,2008,14.0
Azerbaijan,30,Other natural disturbances,2009,15.0
Azerbaijan,30,Other natural disturbances,2010,42.0
Azerbaijan,30,Other natural disturbances,2011,12.0
Azerbaijan,30,Other natural disturbances,2012,12.0
Azerbaijan,30,Other natural disturbances,2013,7.0
Azerbaijan,30,Other natural disturbances,2014,13.0
Azerbaijan,30,Other natural disturbances,2015,0.0
Azerbaijan,30,Other natural disturbances,2016,2.0
Azerbaijan,30,Other natural disturbances,2017,1.0
Azerbaijan,30,Other natural disturbances,2018,1.0
Azerbaijan,30,Other natural disturbances,2019,0.0
Azerbaijan,30,Other natural disturbances,2021,1.0
Azerbaijan,30,Other natural disturbances,2022,0.0
Azerbaijan,30,Other natural disturbances,2023,3.0
Azerbaijan,30,Other natural disturbances,2024,16.0
Azerbaijan,30,Permanent agriculture,2001,136.0
Azerbaijan,30,Permanent agriculture,2002,618.0
Azerbaijan,30,Permanent agriculture,2003,256.0
Azerbaijan,30,Permanent agriculture,2004,192.0
Azerbaijan,30,Permanent agriculture,2005,84.0
Azerbaijan,30,Permanent agriculture,2006,181.0
Azerbaijan,30,Permanent agriculture,2007,212.0
Azerbaijan,30,Permanent agriculture,2008,195.0
Azerbaijan,30,Permanent agriculture,2009,134.0
Azerbaijan,30,Permanent agriculture,2010,132.0
Azerbaijan,30,Permanent agriculture,2011,37.0
Azerbaijan,30,Permanent agriculture,2012,336.0
Azerbaijan,30,Permanent agriculture,2013,17.0
Azerbaijan,30,Permanent agriculture,2014,39.0
Azerbaijan,30,Permanent agriculture,2015,0.0
Azerbaijan,30,Permanent agriculture,2016,1.0
Azerbaijan,30,Permanent agriculture,2017,7.0
Azerbaijan,30,Permanent agriculture,2018,33.0
Azerbaijan,30,Permanent agriculture,2019,0.0
Azerbaijan,30,Permanent agriculture,2020,14.0
Azerbaijan,30,Permanent agriculture,2021,23.0
Azerbaijan,30,Permanent agriculture,2022,4.0
Azerbaijan,30,Permanent agriculture,2023,33.0
Azerbaijan,30,Permanent agriculture,2024,15.0
Azerbaijan,30,Settlements & Infrastructure,2001,13.0
Azerbaijan,30,Settlements & Infrastructure,2002,30.0
Azerbaijan,30,Settlements & Infrastructure,2003,15.0
Azerbaijan,30,Settlements & Infrastructure,2004,9.0
Azerbaijan,30,Settlements & Infrastructure,2005,15.0
Azerbaijan,30,Settlements & Infrastructure,2006,24.0
Azerbaijan,30,Settlements & Infrastructure,2007,25.0
Azerbaijan,30,Settlements & Infrastructure,2008,34.0
Azerbaijan,30,Settlements & Infrastructure,2009,16.0
Azerbaijan,30,Settlements & Infrastructure,2010,33.0
Azerbaijan,30,Settlements & Infrastructure,2011,10.0
Azerbaijan,30,Settlements & Infrastructure,2012,22.0
Azerbaijan,30,Settlements & Infrastructure,2013,11.0
Azerbaijan,30,Settlements & Infrastructure,2014,15.0
Azerbaijan,30,Settlements & Infrastructure,2015,0.0
Azerbaijan,30,Settlements & Infrastructure,2016,0.0
Azerbaijan,30,Settlements & Infrastructure,2017,0.0
Azerbaijan,30,Settlements & Infrastructure,2021,1.0
Azerbaijan,30,Settlements & Infrastructure,2022,6.0
Azerbaijan,30,Settlements & Infrastructure,2023,24.0
Azerbaijan,30,Settlements & Infrastructure,2024,15.0
Azerbaijan,30,Wildfire,2001,22.0
Azerbaijan,30,Wildfire,2002,27.0
Azerbaijan,30,Wildfire,2003,22.0
Azerbaijan,30,Wildfire,2004,43.0
